Drer Drer Drer Drer Olat Olat Olat Olat Eluc Eluc Eluc Eluc Ssal Ssal Ssal Ssal Salp Salp Salp Salp Omyk Omyk Omyk Okis Okis Okis Okis
OG0000131_3 2.54466636715119 2.39941909009961 2.27211708279977 4.0473813142305 1.81484101245277 2.04145902759105 2.51952130140099 2.54098290463616 2.7841165759327 3.34948904827704 2.43956868883111 2.84025990266587 1.85486409840323 2.33279249691863 2.5360821479875 2.32077202309748 1.68522652203259 1.38935049378215 1.52639417194613 2.20331893780349 -0.437518457221743 -0.348491669771391 0.073891366335264 0.995258014542683 0.608551893693873 0.556667524301174 0.190940163890445
OG0000134_1 2.06831391045258 -0.0903763717145734 2.86865500794674 1.77582130845886 2.79714219381631 1.76296263306484 1.9390389738569 2.25790604483974 -0.00923600305638514 0.948339722352405 -0.527394231966239 0.787731457469074 -0.437131066993881 -0.89099627408599 -1.38550931732025 -1.18996878927448 -1.34005637095982 -1.81250843945578 -1.29663709423453 -0.821256025993056 -1.16151714773719 -2.24447400276724 -0.951962224190667 0.443435928399918 -0.241761651350159 -0.0369343596314782 0.0429406278290367
OG0000134_2 -6.64385618977472 -4.02030445119305 -4.10601252407911 -6.64385618977472 -2.44815530333864 -6.64385618977472 -6.64385618977472 -3.20089869022532 3.79654944590331 3.36545575339241 3.71037024315698 1.13296278454666 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.86826460139904 -6.64385618977472 -6.64385618977472 -3.7871772616766 -2.3816855718972 -1.57690734970536 -6.64385618977472 -2.08107241699987 -6.64385618977472 -4.72455609824003
OG0000135_3 -4.74289631225549 -6.64385618977472 5.55775061178891 0.0666258580359798 -1.83292418630514 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.58018190099473 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -2.67188727417455 -6.64385618977472 -6.64385618977472 -3.57008386337836
OG0000136_1 -1.68590561371862 -1.80923833512158 -3.42610557333503 -3.37424386281907 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 0.404777390698309 0.482728442770386 0.589603723492889 -0.254861936327106 -1.35027453815821 -1.57879277071732 -2.34830083708793 -1.08540655818772 -6.64385618977472 -6.64385618977472 -5.9205676724049 -6.64385618977472 -1.68145886360067 -1.89717651541074 -3.37958600485518 -5.13973631781196 -6.64385618977472 -6.64385618977472 -6.64385618977472
OG0000139_1 2.81235237197892 2.10842792935987 3.74183333081503 4.80074860755409 2.10360186376489 2.16099028416546 1.70920674834213 3.41395355998653 2.58962129423118 3.59113427444689 2.44800234897129 3.9917615264937 2.62882023295334 2.45175475332157 2.50484056372154 2.72233938069203 2.20641028750294 1.64551803714513 2.10641876161348 2.36182813915607 2.02071305036119 2.34041716159615 2.8077244081357 1.92342397347104 2.02693835659696 1.97233349684027 1.97228919947432
OG0000141_3 -6.64385618977472 -3.66501289289678 -4.00133428364889 -1.17725014171673 -3.54296884634915 -6.64385618977472 -6.64385618977472 -1.87125182829732 -0.705818447221042 -0.60889067803521 -1.03778572215849 -4.63983885604761 -2.40228742576521 -3.23479460590357 -2.17639758668582 -1.65514288828559 -1.6731782401868 -3.59573314769227 0.00854375459109658 -0.992479981976751 -1.73043321286134 -3.37847796445887 -3.2426768012277 -4.73513026250634 -6.64385618977472 -3.43143273528973 -2.83809831720703
OG0000142_2 -4.74289631225549 -6.64385618977472 1.75116473497539 8.04829143665125 -2.28700475844761 -6.64385618977472 -2.72572885967668 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.63983885604761 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.96737503244783 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -2.2673605061672 -2.89488318247356 1.11877258021854 -2.67188727417455 -2.02888727846102 -6.64385618977472 -1.79465996446444
OG0000151_1 2.32999044725771 2.28691171137982 1.10819722112134 1.05972144179791 1.36523877647769 0.640236286126816 1.30690862180557 0.989154351466385 3.02584333542653 3.07408756332939 3.19564345029743 2.45292336280421 2.29839578909169 2.68280707450965 2.55450743343141 2.7342939553568 1.8806296956449 1.34415492721943 1.49675116286649 1.76638003425878 2.73536718314389 -3.24155711186081 2.84084444255755 2.82947074743426 3.19386633721807 2.9551928904579 2.8363697941102
OG0000151_2 -5.4006087945155 -4.02030445119305 -4.00133428364889 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -2.26880207985341 -5.3593779033779 -6.64385618977472 -4.58018190099473 -6.64385618977472 -3.84225321303895 -4.87592869287885 -3.79334227100524 -4.5412953623042 -3.33865377217142 -3.46127842041118 -4.34941315226325 -4.46795971362744 -5.02038576429884 -5.10056830372132 -3.37958600485518 -3.75092022806408 -4.47967062806247 -2.58906495288022 -3.73845611867063
OG0000157_1 1.23149176654202 0.8339110814109 0.96374211603568 0.507751248198895 -1.6749428366914 0.0756840448579625 0.155380290534622 0.0432431060186561 2.57752522124005 2.7781376477822 2.55532928788485 2.32871335449792 4.58748016911735 4.52857899757648 4.12453314847971 3.43224925896805 3.59259158403887 4.5212538213341 3.27448130242502 2.93195295056136 3.05550827443143 2.50029480598696 2.72874115962749 -0.882066790226082 0.157790520641973 -0.164830443854584 0.167304048367179
OG0000157_2 -0.0279858110248361 -3.14237786901679 4.27150847292355 -0.880873076186396 3.92201684480414 3.4319887157241 3.37570519356693 3.20582494221594 2.20545069864044 2.92293891406119 2.43108543743146 3.39077988615003 1.86908556028005 2.93279640488287 2.75103591856633 3.02643438522039 4.25586160305071 3.24840626850338 3.21200588873434 4.08191706069729 2.67082290906158 2.87633826352115 2.73911216504556 3.1610248858085 2.73571162988826 2.98396014612398 3.04367515464728
OG0000162_1 8.62415229405648 8.97872340137296 9.22411748035732 7.11508397886879 8.65203380641857 7.43800642506467 7.93343831374036 7.52549381640829 6.34566696822253 6.83004587953369 6.47869957721958 7.82457482981118 7.35180691514898 7.45603321689933 6.88733464587462 7.27830807175676 6.11624354476421 5.74219881380177 5.39975253425898 6.17587276862674 5.68614540772396 5.05681744203851 5.48762865652851 4.93446010273683 4.9898547808382 5.15804561458916 5.63366164864667
OG0000164_3 -6.64385618977472 -6.64385618977472 -5.73770671050682 -4.23190518790689 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -5.25657315222642 -6.64385618977472 -5.37634086233027 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472
OG0000172_1 -6.64385618977472 -6.64385618977472 -4.62268575398378 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.86826460139904 -4.79435173758604 -5.00638562499468 -4.60060624853668 -3.89030742427407 -6.64385618977472 -4.41949743095941 -6.64385618977472 -4.41884694112403 -3.57008386337836
OG0000172_3 -6.64385618977472 -6.64385618977472 -2.40218685039208 3.73256749592373 -3.07974582552063 -6.64385618977472 -2.13177945409794 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472
OG0000178_1 5.01920692286007 2.61332897483031 4.12851951350936 4.35320668868307 5.21484522263071 6.02577706429351 4.14003754983109 4.87717682756392 3.12058979494828 4.39079293319884 2.96682151849175 3.72234079337005 1.98244311917652 1.88856326377556 2.27230879413132 2.27894350388905 2.61486526139302 2.68186939985367 2.6384181999622 2.62801244168169 2.32330311312885 2.6661337192566 2.3446265717729 1.41843167946007 1.63245124949875 1.97907368267347 2.08695875421219
OG0000178_2 6.04759697130595 4.92522152883086 5.12105872120391 5.85501084288928 4.43444790363021 4.48920498117039 4.16708667937848 3.93700662053857 4.25989409620457 4.1595869863035 4.47312874699843 4.0067025189791 3.53257585959893 3.72300754084814 3.84283982027225 3.59187774256336 2.74005452639914 2.48980488188607 2.51076546668228 2.78944129794458 3.44689631266527 3.24888630487032 2.94844109734212 2.80882262996754 2.77660767900126 2.51027269017323 2.7984058510389
OG0000181_3 -1.2508780700545 -1.07509793658225 -1.62302804437516 4.27484788009457 -0.226731567869965 0.32062044846539 0.454589786353193 0.576537456295241 -1.46671506780765 0.149826852203111 -0.612525980162426 -1.06875912906977 -6.64385618977472 -4.10499839659959 -6.64385618977472 -4.96737503244783 -5.84444169715307 -4.31053562187602 -3.50450271596948 -3.76933534312035 -5.61487931553412 -6.64385618977472 -3.8913606758302 -5.13973631781196 -4.00619958281674 -5.13920047021862 -4.72455609824003
OG0000193_1 -6.64385618977472 -6.64385618977472 -4.97252085655328 -2.45105116686292 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -3.61180872280014 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472
OG0000193_2 14.4202684103355 14.8869131660165 8.88150337215782 5.41603966954807 12.8711008848986 13.3353866587442 13.2817106076436 11.8287662067611 11.3279741074812 11.5559724407285 11.6792494171448 11.6636926413384 10.4269081205222 10.2964531808608 10.1784052306181 10.614463254782 10.7349842988592 10.6299756666742 10.3571593779046 11.131800175224 11.0198090135654 9.99306992160668 9.96542402023733 12.4146315537733 12.4541781506134 11.7327843741427 11.6192856105728
OG0000207_1 -1.50706193539886 -4.02030445119305 -1.70287856888819 -4.23190518790689 -4.98139506384451 -4.16142135688569 -4.80923419047821 -6.64385618977472 -4.69082234212116 -4.47705270473111 -4.32897970780603 -5.31871333346951 0.179846845499288 0.906408730487559 1.18356679859956 1.08312117643262 -0.0184089595384421 0.831360167584681 -0.731311076934081 -0.700848411321554 0.457494859765047 0.113920045841751 0.684643072796241 -1.67564976009423 -0.886231951458253 -2.36768004761002 -0.465643334755536
OG0000207_2 -3.95026177571122 -3.66501289289678 -0.320119486066948 -0.124052583496763 -3.54296884634915 -4.92392842806886 -4.02713178478994 -2.38802615235479 -3.27458423176531 -4.78878121708542 -3.04314188587718 -3.83191094128171 -3.61412480360296 -3.23479460590357 -4.84268552593526 -4.21278230578684 -3.13726374329296 -2.61258182544672 -2.6464154739222 -3.20393246059869 -3.7871772616766 -4.37208406547148 -3.53086303936876 -3.75092022806408 -4.79121807706126 -4.15999561230208 -5.13040076592908
OG0000211_2 -6.64385618977472 -6.64385618977472 -4.10601252407911 -3.8862823165138 -6.64385618977472 -2.28625545049122 -0.288883074825318 0.23701805608311 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.63983885604761 -1.07148955680922 -4.10499839659959 -2.54349337037272 -1.264139561862 -6.64385618977472 -6.64385618977472 -6.64385618977472 -2.04553944290825 -2.19683697771982 -3.24155711186081 -3.11764137300472 -6.64385618977472 -4.47967062806247 -4.15999561230208 -4.14884538154118
OG0000212_1 1.93538023795075 2.3270475368737 1.96972910459807 1.53171345750766 2.23881584728754 2.80175761754928 2.66382534898923 2.40861404350644 0.0114640563742516 1.00588993244562 1.39720582913548 2.18803448933359 -1.22414780372452 -0.89099627408599 -1.53333042750535 -1.15426601728443 -0.487267591104262 -0.05386063919117 -0.386295801584001 0.210494424809265 0.25852776949673 0.316034435479331 -0.385316523970583 1.59544915076293 1.23905580554609 1.56972773033228 1.56074635634384
OG0000214_1 -6.64385618977472 -6.64385618977472 -3.90374012139686 -3.17338232267328 -0.723731485860023 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.69082234212116 -4.47705270473111 -5.27076582227383 -6.64385618977472 -6.64385618977472 -6.64385618977472 -5.47873887418809 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.60060624853668 -4.69082580601515 -3.69988098068976 -2.58984268373822 -2.13521626747204 -4.15999561230208 -4.72455609824003
OG0000216_1 6.90481157349446 5.88311081078706 3.92025341289557 2.36946916177326 6.51646051246235 1.61953312763959 2.90785128657278 2.44395350846034 5.2573526959155 5.91273137863114 5.48796393492834 5.92433554298337 3.32986286589475 3.24247745819823 2.90973232777505 0.218035441538073 1.07910214196741 0.620101932126338 2.25743224148544 2.24460860486238 1.42453618115539 2.19718779517115 1.11240433494264 0.176673323062893 1.82197954136261 3.03012566302966 0.533633939970262
