ID	Drer_1	Drer_2	Drer_3	Drer_4	Olat_1	Olat_2	Olat_3	Olat_4	Eluc_1	Eluc_2	Eluc_3	Eluc_4	Ssal_1	Ssal_2	Ssal_3	Ssal_4	Salp_1	Salp_2	Salp_3	Salp_4	Omyk_1	Omyk_2	Omyk_3	Okis_1	Okis_2	Okis_3	Okis_4
OG1v0008494.31	2.88416803548183	2.955800899262	2.25667832725776	1.87054196394464	3.36447023941543	3.37235598540229	3.72219085981875	2.73698036592715	2.79858251711741	1.13808303909005	2.04858487762626	1.95485911459453	4.45464978938493	4.38747053766757	3.88042111769859	3.83542871470251	5.69229329649799	4.61020988523817	3.59756996545294	3.3290417345952	4.08845779506177	3.9823996257944	3.78013623838301	4.475831815634	4.88375313557096	4.44992086330623	3.89158954168304
OG1v0008965.28	7.37446185020656	7.19988812940583	5.77951297797917	5.1798722167578	6.21745504460906	5.63656935486969	6.22788122057391	6.38797673507182	4.35845218096223	4.03856917371671	4.21980907944703	4.89064257636063	2.83098069428033	1.93565528146546	2.32116605639987	2.83643899847639	1.29514600743364	1.33636777219101	1.35637103204568	2.38238843115342	2.62472725068511	3.40799518570389	3.92351584445849	2.75697315780663	3.43523770330598	3.44074207261293	2.15786322461801
OG1v0013001.23	1.67206535101897	2.00194073938376	0.944629977035783	0.989353696103298	0.996673955889705	-0.200754332258119	-0.364825071439135	0.166774857538205	0.278873992216465	1.28463319998047	0.894537816809475	2.42033426072046	1.52552684954342	2.36210919622513	2.63009190263054	2.81609991888858	2.12417065200388	2.21346292789095	2.99673565101721	2.53146042663948	2.07616154552785	1.92117058007056	1.48550385464853	2.27113074956359	1.00434212680336	1.43550428756692	2.15786322461801
OG1v0009573.26	0.327232603565296	-6.64385618977472	-0.823717804461214	0.552030013779555	2.11389888738388	1.93782701179225	1.90760868151707	1.36112620203664	0.0133655204681052	0.4142922139783	0.455096477316558	-0.874080812386454	-1.74122398525445	-1.15660994765557	-1.15662300294582	-1.03585947647173	-0.960180858783419	-0.452038915713734	-0.134412649868905	-0.92692957058427	-1.06299503391599	-2.30832265155517	-1.984949549003	-0.725725268177729	-1.16092629669784	-0.702888154970567	-1.21361887166272
OG1v0009950.29	-6.64385618977472	-6.64385618977472	-3.42278934274421	-1.35895529379964	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-2.40723755762193	-6.64385618977472	-4.00569445473676	-3.93017814628111	-3.35530467311172	-3.81208842699814	-3.18456881390417	0.101941813256465	-3.41367998198275	0.208380750839369	-0.259180339233374	-0.740525367799845	-1.42046995659702	-0.928042138799799	-0.466672736742904	-0.882905361466643	0.542461903852616	0.0744176634980083
OG1v0009202.28	-0.448004822911765	-6.64385618977472	-0.697784264541093	-2.51780883970636	2.22092102545303	2.29647043756041	1.99954052478928	0.407638853073741	1.43403384337966	2.58847952765961	0.829977475488844	2.15431501514067	1.00832259510493	0.657979341764089	0.819051019615973	0.908014599270886	2.39235615005156	1.9162235160364	1.74282752437727	1.71491176147998	0.955344220157916	0.71022384237659	1.32595141768668	1.61483104380736	1.72604625114484	1.27349036523451	1.59381700932856
OG1v0005332.35	5.76975153048238	5.76558013803998	6.38547416804424	5.85078487133148	2.69452384447876	3.10205016954107	3.0047585043604	3.31182333565036	6.90273636622164	6.4482531185122	6.48146634731969	6.14596044836858	5.91572363733984	5.85195115548255	6.3840537279583	4.76000318488368	7.08289593585645	6.40720118504145	6.33393193372155	6.40661400453317	6.19879440125423	5.80117309287087	6.02488452508318	1.75275515325397	2.03460523435514	1.9500626157729	2.06410465939505
OG1v0002282.52	4.20677653488167	0.391247251537639	-3.00045026006445	-4.82319521186213	4.67249918275864	4.81618927337381	4.03048530974035	1.71896931888453	-0.870274622990984	-0.917786220284098	-0.680676355300293	-0.431378094623526	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-1.73711817743437	-2.71288202403701	-6.64385618977472	-2.88567461463641	-6.64385618977472	-4.04695219503716	-6.64385618977472	0.994442093566032	1.23738612453455	0.00104289301574184	0.128357890056533
OG1v0001499.43	-0.293306682937839	-1.30941363902811	2.39249209060771	-0.3308765052849	1.60350809179712	1.3030008093667	2.45072017711589	0.731423876870908	2.01721546636773	4.60314965449683	1.3148003807868	0.847750346795067	1.36663424601081	1.2094334209763	1.71541500650369	1.78364764135501	0.292905572482816	0.55462388084112	-0.618342792147763	0.285531695594207	1.88932022912014	2.06739498293473	2.3433304680252	3.91413925348363	3.9851046186458	3.81539800987171	3.70561295033087
OG1v0000122.112	9.44930280372749	9.77144009641906	8.22989881481775	11.5563635001555	7.09820801709788	8.57897063308673	7.9181484157972	8.07873114952835	6.2447917910231	6.32268850525189	6.11285666711257	6.26493900944616	5.29917972806015	5.34104061984369	5.36364648976613	5.64430656300657	5.3226030335345	5.45722859972935	6.57103093621667	5.85390163121066	6.15577703513972	5.42370556125644	5.19677241240744	3.89696421104663	5.36238897379144	5.6682868409765	5.04188724417904
OG1v0014475.21	1.10004087407924	0.54879869655597	1.59587162870549	0.738760626324457	3.25484949397818	2.45034369266196	2.96929628774902	2.47357619254644	2.23076503297108	2.07215278190888	2.49339198919194	2.52227016742579	1.52552684954342	1.62803701832584	1.8398325754466	2.02723171942596	3.15865636169632	3.23006726558838	3.57371275188642	3.7610799626455	2.75154972072604	2.41482892346488	2.62209078828366	2.46747073558669	2.11594163139144	2.08419621311723	2.28501497230489
OG1v0002519.39	5.386421602991	5.62001363250094	3.23890387243051	3.12876908712272	0.65546949233456	-0.0101833547075903	0.696956730427783	0.427665673697692	0.468007492551236	1.9471867591169	0.762392175874486	0.772517661505001	2.4747733089065	2.16810625002449	2.12935378196359	2.27914785825914	-0.557054105162373	-0.452038915713734	-0.234544759169568	0.757543365214545	1.11630595730345	1.87821728673232	1.88352791150023	0.980015666646402	0.540765754302865	-0.702888154970567	-1.05491128664185
OG1v0006571.30	0.0417901277627074	1.02712595536583	0.988526738303679	0.0680465593528806	2.68154667259499	2.92197713143337	3.58522264189781	2.93885532879584	1.58223127056272	1.22578603698296	1.28883262873317	0.584224704348755	2.07495027073976	1.87226001838908	1.48251488825805	2.20460842701872	1.67479823306141	1.77493125865399	1.69259045351745	1.75011237948177	1.46849549725093	1.22214915169009	0.720450479891018	2.36015949309	2.5070141622613	2.06040617457283	2.61050257439226
OG1v0002032.53	5.7479607331734	6.06561738119103	5.57336677130665	5.35478384111124	4.05087396369761	3.7150806612256	3.90096243708137	3.12514611096354	6.14438263331294	6.29224089393928	6.63149353599988	6.2064206998255	6.6575813141434	6.86965532579378	7.12288694523352	7.49391021057896	6.32788873087094	6.74761712578819	6.98098133089842	6.63819288994903	7.00908946347079	6.76291205843886	6.66801568755718	7.16500158532698	7.03537745771493	7.04248799761194	7.24504883572047
OG1v0010388.25	4.29479254344623	4.85001583158153	2.48017771792098	1.66700081543325	0.876552859744003	1.92854364196785	1.6691142608217	1.32954213910273	3.74072119074419	3.77428508590402	3.49211039169964	2.7240043709799	3.17621245492	2.48020819084927	2.62533037515182	2.70986734163475	0.911488927534184	0.789674385955464	1.22586782522377	0.646439915598877	1.24128216872084	1.33618908250711	1.64323054497917	3.30478895888971	3.57411749983453	3.27492624289891	3.08982678521434
OG1v0013737.23	5.11558559748748	5.42086337319879	4.26694330977366	7.17806074194749	6.97731245237699	7.12404805298168	7.13227900129601	6.50363725870228	3.18677563325167	3.20600879960698	3.18934102026147	4.9133351992648	5.23673185367396	5.33321456620687	5.49473624318987	5.77971389524132	5.23407342297465	5.53962662925358	5.80254049448219	5.56655310006018	6.61196214352162	6.40095480458966	6.20529893867346	4.88442728691087	5.10268754640583	5.22343268145029	5.00406574590448
OG1v0006551.35	1.08399682717987	0.0967776382620336	1.26088780409724	1.60229242265767	2.23431288681993	1.95621644252137	1.48718154335276	2.96307151732803	1.34418046664791	1.08388735116001	1.83790266165823	1.12335656967574	0.934699437026236	0.627586936507827	0.254709582445311	0.573001452804268	0.292905572482816	-0.251540933016095	1.22115019588392	0.90680344008807	-0.590934722272866	0.0141754987337628	0.314205726162472	0.827214051662693	1.02470493288853	1.38166801737635	1.14809500768884
OG1v0006039.35	2.0186345911543	1.65202506126244	2.75299781124414	1.94359561850315	3.2701003415173	2.96574641367755	2.95727916064529	2.38416721624425	2.87276133140742	2.61164864218824	2.43539432079328	3.0219063124893	2.35445380230185	2.13607763079656	2.18865360933422	2.48784238584333	1.95722656238295	1.99419351382169	2.4970558980097	2.25896170024126	1.60913732462276	1.78827264353541	1.83529817904645	2.09824365533463	2.31920357266727	1.74787897612166	2.23671913078382
OG1v0007530.33	0.799578797329209	0.782530715136211	-6.64385618977472	-6.64385618977472	2.36587033383662	1.25923828513061	1.89254226511019	1.50001189370716	1.64942421863715	1.78340836157359	1.6121993540182	1.59820155039076	1.80802634175232	3.13082851346219	1.01379996895713	1.98736472713232	0.579529092195105	0.293552611947062	0.036439650684852	-0.351139125689014	2.82882488499112	3.1034603675385	4.03625564809768	2.69428524868245	2.839492677075	2.62812153171443	2.15136454611589
OG1v0005734.35	7.55970846372148	5.68892953824219	4.32002040199096	5.35701415354051	3.87963805343809	3.77457819001948	3.20909992028647	4.68007946634871	4.60001397589316	4.21408466724265	4.50750791324899	5.66825928933501	1.27016117513786	0.897580093354114	2.06399700157427	1.52980160889478	2.41120412851703	2.62183953233848	3.77864429479811	3.61510865630751	3.26477915415105	2.66964719128753	1.95297784699623	2.5057401485266	2.38893171497603	2.11421804619005	2.18038080251977
OG1v0007518.33	-6.64385618977472	-6.64385618977472	-6.64385618977472	-3.53997421081045	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-2.91741553924308	-2.07580721178513	-1.78066026636207	-1.62806089984079	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.424893345726008	-2.42615753806234	2.33620309512649	1.21693498215699	2.66246878759014	2.61122957056197	2.25748138340063	-3.07063866630213	-3.8990624567439	-2.65645827039716	-1.08528673600834
OG1v0000645.55	-1.27573468616323	-1.20505468898304	0.153208518857212	-0.42584092225915	1.61720314714841	1.68016249629728	1.04462479585805	2.04489103477602	3.45527993063225	4.32571239754423	3.95326031845479	4.73728102804071	3.43542629747724	3.24534525920196	3.12095450880791	3.32321155974267	-0.129063482996302	-0.502551077998297	-0.287343638834688	-0.0139816396469376	4.37124072620885	3.65700814232869	3.658363248944	3.68318628817261	3.63829528744054	3.96475805510613	3.58661962801091
OG1v0014658.21	2.01440807014365	1.76554459321541	2.6852582049527	3.14538085745376	3.93673010563177	4.21057124728134	3.26671449269675	3.71771347839972	2.36056058368146	1.48612140466481	2.3458774940427	0.996854473891497	0.678195330780546	1.37104099849327	1.11237319745786	1.23522868726315	2.39803644351882	2.68150386691282	2.81769173923134	3.56836279583687	0.801463671532591	1.61834243463701	1.3432994125998	2.51076688745065	1.46305502715807	2.70685281807971	2.07100756613835
OG1v0009294.27	3.13056708548832	3.03252007598778	3.09973484264369	2.74048574726222	3.55972909034763	4.40383687341728	3.40938401878525	4.14260949879954	3.63575002647345	3.54076051187928	3.2822053391126	4.05429652340045	2.98683411191079	3.40915753455398	3.06403134824239	3.39962021876377	2.5245986693524	2.51797333274883	2.99535482990359	2.9853517173091	0.727423942826049	1.31291837650263	0.814671868103812	1.74850579194988	2.04793116289264	1.9163803077282	1.48431758045107
OG1v0010651.23	4.47245655343296	-1.82412374511456	-4.58334605330484	-6.64385618977472	-0.258356090723099	3.6530234822324	-2.59151747174135	-6.64385618977472	-4.29936699780398	-3.01623316099648	-3.34003624111966	-3.12648492229341	-6.64385618977472	-4.54313413219174	-6.64385618977472	-3.70539470548108	-3.42898414432462	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-2.82320130388842	-6.64385618977472	-6.64385618977472	1.15972351986474	2.21000533059146	-6.64385618977472
OG1v0006401.35	-0.448004822911765	-0.00910017564194535	0.681311828312864	0.648414323451545	-1.54239774838407	-1.44880283060068	-6.64385618977472	-1.70519874257394	1.61781755175205	-0.637284344880949	1.11746141722356	0.772517661505001	0.402875964778077	-0.172781459089909	0.395594513628651	-0.766813247340928	-0.979690629883815	-1.9820442160492	-1.43874102472721	-0.478697934538666	-0.849629622167864	-0.237390408650474	-0.49912173598869	-0.316664709372328	-0.1016367085964	-0.335205388501987	-0.180403707816986
OG1v0002926.38	6.69202462475502	9.03111731944126	4.48591448991461	5.11493510351821	-1.26612839496201	1.73976097935903	-0.205045737030321	0.281263121631205	0.550678009807452	0.440407830768622	-0.444549806296133	-0.680423532249164	3.12931483370229	3.09795189885025	3.23474191916712	3.10212637661583	1.50270671126603	1.36951365028185	0.934590862027096	1.88866259960669	1.52967880441261	2.76490331244392	2.54421845933789	2.66075914443744	2.89216178284043	2.53747757111539	3.05891060481513
OG1v0013399.23	2.95644847275814	2.86281545439172	2.61418061230087	3.11618351853182	3.76896918829048	4.09292328954102	3.65086167562412	4.04874657721977	3.1138783939737	4.14826842363412	4.0303796690442	3.63158729895309	2.60441101917139	2.86378396627398	3.47467217616514	2.99562752213187	3.22833121730466	3.57876578678361	3.17806928503856	3.7373555299548	3.39454104097078	3.32027409268409	2.98834695346704	3.54668527408519	2.7848276613469	3.19602182362945	3.47003780418323
OG1v0002344.52	-3.09936607016731	-4.17391561839368	-0.187454601257819	-1.73106526326089	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.424825108667165	0.648890485668686	0.698076568941826	-0.113346265703288	-6.64385618977472	-6.64385618977472	-3.44862205395494	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-3.57844004630036	-3.72945887052168	-3.82422003630741	-2.38107524166472	-6.64385618977472	-3.01090432975105	-6.64385618977472	-6.64385618977472
OG1v0002519.43	5.386421602991	5.62001363250094	3.23890387243051	3.12876908712272	0.65546949233456	-0.0101833547075903	0.696956730427783	0.427665673697692	0.468007492551236	1.9471867591169	0.762392175874486	0.772517661505001	2.96850485870982	4.27921246841073	3.91497288946333	2.29556467987348	-1.87645432550722	-0.939500533835352	-2.49012678585184	-2.31008585852065	-2.13307858737648	-1.62998350492689	-1.1049590131875	-2.84839940783802	-3.01090432975105	-1.70267031719887	-1.83257930594791
OG1v0008718.27	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.00755916998731492	-0.205045737030321	-0.447809762809202	-6.64385618977472	-6.64385618977472	-2.41499620813864	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-4.05162751718922	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-4.69844725154293	-5.06784384770042	-4.64080485413561
OG1v0012876.23	0.565420344925607	1.10023662918947	0.203741911572736	-0.724704314803207	4.60365405118092	3.67122694918404	3.89593461123896	3.37507035010258	2.47963654637822	2.08048033145552	2.13128315061747	2.27604274265177	2.87100258418443	2.68593616214159	2.23314744204832	2.51613697309646	3.35346806289802	3.38049779332993	2.88037366311018	2.51481070073498	1.13790170007842	1.58473293737988	1.14653384256586	4.03594963211111	4.00317563008343	3.74251962252571	3.80418745238367
OG1v0008548.28	6.9409917276637	6.23895535259475	5.21314626273403	4.69157805655538	2.06477109082484	3.01262651856406	1.3394584933998	2.13291079892364	1.57895220080622	1.98019959244984	1.71328105345305	2.11134449797248	3.27895104019207	3.27178980944424	3.7736581146521	3.69397875616923	2.03948230379868	2.16573925348477	2.58780832112996	2.74638248392544	-0.794046360335624	0.608772171790148	-0.380459654942685	-0.0566280851937487	1.08412367730749	0.646563909626802	0.530107623061213
OG1v0013672.23	3.1069430457201	4.68666796655725	3.91776552371935	5.41639288474243	-0.161640771426966	-1.60180706888238	-0.814307148475124	-6.64385618977472	6.73665315487836	6.59279326912818	6.81288407462822	5.81674600367153	3.1201186249758	3.17353007168221	2.5189618013719	2.80237946536211	3.52939555192577	3.60683481002642	3.34022293122427	4.01436123141342	2.92512335622824	2.64888830336854	2.61971984171782	5.14422985950196	5.10188916550698	5.1314198149185	5.46120068488449
OG1v0012564.23	0.432351715722655	-0.0997789493576301	0.659753063156156	-1.02573002053476	-0.161640771426966	-0.221272609805706	-0.294171023735047	-0.0654241790973633	0.654015745152861	0.97494534720542	0.209626572475703	1.25552947857826	1.65342439496126	1.6534004325051	1.68370420302283	2.38112500922865	2.40181091881114	2.21346292789095	2.24618959572731	2.28100966319961	2.05739659364073	1.81336434276657	1.28464261763522	1.25027058987833	1.80272783006642	1.9500626157729	1.86004549329501
OG1v0008525.31	-2.01702274671571	-0.665442435360996	-0.625418464804045	-3.16751078916842	-6.64385618977472	-2.45783824338271	-3.50708137458815	-0.342300808190674	1.22337254517776	-0.122159814024287	-0.41579618375742	-1.62806089984079	-3.33702953830407	-4.54313413219174	-2.0930774589509	-2.10657389402697	0.81853782061725	0.725287297148587	0.620293207301836	-0.233948193903546	-0.235844347340236	-1.30796634053389	-1.04354434451362	-3.33345867142852	-3.01090432975105	-2.0717770700192	-1.35449109520068
OG1v0012059.25	3.99144266653065	3.68976828549224	4.66678629694096	4.94565503994169	4.65185575497053	4.250233806669	4.41750312433101	4.85480366488456	5.41942658870919	5.37132754056616	5.51887377046413	5.59021076946547	3.82996657960448	3.57096761104439	3.63248994726765	3.63327267038084	4.88283453635991	4.97956590867322	4.46751920651244	4.81973404623332	4.59526919502061	4.01430907289204	4.32600642167656	4.15791596569737	4.14013080908525	4.05265110925924	4.07702787348659
OG1v0007807.28	-1.45165698902722	-0.412025266622673	-2.05936271300396	-3.76983141746182	-2.23184008826673	0.337176746995924	-6.64385618977472	-1.46471818120002	0.00361563469959637	-0.134957419378045	-1.02695834527602	-2.27962189981633	-1.06783838113171	-0.63057317952032	-0.240714330385987	0.625892053069224	0.17434128488697	0.954776918939617	-0.760403323275099	-0.0575851866561719	0.755635988561848	-0.237390408650474	-0.0136312705198453	-3.33345867142852	-2.90440044202365	-6.64385618977472	-2.4700898180256
OG1v0000368.82	4.46007843135154	4.47029106523524	4.20441248185008	4.56763944239324	3.50921003068208	3.12254876139449	3.65384316099234	3.58133581303767	4.30239392807411	3.70416234618077	4.11779057432298	4.89887836902877	4.60263069986404	4.79779340517092	4.0858751415747	3.95186430976046	4.89292700415931	4.39827769134269	4.05667651508349	3.50795020712526	3.01344837703637	3.18582927073714	3.56533001644433	4.09404080962907	4.12606364563235	4.17638581480212	4.13334771126466
OG1v0013162.23	-1.70682072602644	-1.30941363902811	0.935688041214388	-0.137627715120021	2.8241694592542	3.20943513635682	2.12085828691527	3.88094946390885	3.48361288321049	3.12513020732662	3.10380345253692	2.63275084262237	4.38495165769883	4.20910466292976	2.29141751554001	5.04515814070688	2.65524875670828	2.15762953804717	2.09710146008655	1.87423139149698	2.20451180535088	2.72579113248887	2.59337897709569	2.77588688329987	2.34911621327423	2.78566056917682	2.27608179563049
OG1v0012454.23	-0.944262465316453	0.635681297250702	-0.207125999929908	-0.241778866645413	0.0750793490648133	0.471086304653562	-0.061210863498923	0.778969021376736	1.59851574851715	0.387695124179196	0.983569092841575	1.90540719784536	1.46869795648442	2.00822614112979	2.43710060625816	2.04287507848273	1.50971948740622	1.03370112225893	1.01855411919469	0.788656360047141	1.46280253363657	1.95913941711169	1.45390948387158	-0.0866825250469363	0.0517604251602084	0.0707455563185034	0.180353846649389
OG1v0012440.23	2.51086584195305	2.13713274591258	2.61418061230087	1.59020896059289	3.16679653916312	2.98826035106581	2.75556191285499	2.79594799711874	1.6618755170965	1.27014490946703	2.20023919913178	1.88514183859526	3.65762819958651	3.98570158714079	4.21032391043822	4.46864191240504	3.84917438170996	4.07852656728225	4.50778340203132	4.09435881560749	3.9958977624687	3.96943557283677	3.64093201476484	5.27628253616252	5.27655131442349	5.44959077163392	5.29758360996005
OG1v0005947.30	7.91268234349044	8.14767045513759	6.55727140536752	7.27111661444634	2.70096891724755	1.8715528530606	3.03936991222404	3.21142906965885	5.15920682383338	5.15674936578209	4.92987404399836	4.92826770976493	3.45895942939919	3.74739807534039	3.36326814137009	4.0881526613363	5.19382040139837	4.7462182713113	4.93903500008102	4.72881591647969	5.58058590344923	4.18343333936112	4.36545638325623	4.1482712197929	3.83272162636006	4.28887975161544	4.0649766312773
OG1v0003138.46	-0.519743564366501	-0.631221927976543	1.27513622988514	1.42995109420152	-3.16561547593528	-6.64385618977472	-1.82191914163887	-6.64385618977472	-3.56016457797404	-6.64385618977472	-6.64385618977472	-6.64385618977472	-2.03790793756206	-6.64385618977472	-2.71040258341321	-1.32609584727215	-3.05332478048705	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-4.6320846348844	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472
OG1v0014923.19	-4.45608440197732	-6.64385618977472	-1.79840601023355	-4.38122909551627	-2.56139856616094	-4.41546118728854	-3.13364429186815	-2.22454107930472	-5.40531277824913	-4.55783543427132	-3.85374194782623	-6.64385618977472	-1.58868087254284	-2.71279974212533	-1.91605829650865	-2.03914627851263	-4.0996664582213	-4.52167043935606	-4.62437661258095	-4.6625743282564	-0.331526569066954	-0.325937819306145	0.0721077818751683	-0.773812402919212	0.190403526276376	-1.29942088118625	-1.0251622164095
OG1v0013596.23	1.98878557289873	1.54385919722832	1.2704023731004	1.93883879331292	0.899150151518992	1.14364619333038	0.808185309596178	0.912869145075541	0.915521265241139	0.396615413630208	0.698076568941826	3.14844898373688	1.37284208444378	2.31202276790869	1.81495651129947	2.62407248595715	4.15784835335505	4.33615855027727	4.16012107008758	4.51849482438687	3.08930560497874	2.8821949245956	2.54421845933789	4.20519560937641	4.51953016985195	4.65161079282153	4.40255227938154
OG1v0009714.29	4.16258045790383	-1.54393527537327	2.91796326502254	-1.6716616649669	2.27807537556181	4.42214317343883	-2.59151747174135	-6.64385618977472	6.82770642296871	7.04358022717745	8.02844873432976	6.91828369834547	3.76300811925961	3.42397106616973	3.4083128935869	3.05275971503052	2.99338733101661	1.91942457831103	1.42772103127009	1.76270261195348	2.91681906737337	2.88021724838297	3.12166929005163	0.674323193388246	0.272163114845571	1.65562309976943	2.86601679282581
OG1v0010764.26	7.60116385044894	6.66510401129167	6.72964692362297	7.60841299993474	7.95695191770183	7.32745747591063	7.87950831504808	6.99044995752635	6.23883048502082	6.2785833589118	5.92332156865685	6.93747706006355	5.61417295141195	5.87288610476387	5.4052115780674	5.24899170685509	3.24943213377293	3.54910686282161	3.28138859577119	3.58440918365713	3.24335465777973	3.61837758460079	3.74793162794682	6.12775854361254	5.51801912878376	4.85396078742391	5.17359008375808
